idn,author,author2,title,subtitle,responsible,publisher,place,pages,pub_year,links,ddc
1351697943,"Stupperich, Reinhard",,‚Dionysos in Comics‘. Mythologische Theaterbühnenfriese der Kaiserzeit im griechischen Osten,,Reinhard Stupperich,Propylaeum,Heidelberg,Online-Ressource,2024,https://doi.org/10.11588/propylaeumdok.00006579; https://nbn-resolving.org/urn:nbn:de:bsz:16-propylaeumdok-65793; https://d-nb.info/1351697943/34; https://archiv.ub.uni-heidelberg.de/propylaeumdok/volltexte/2024/6579,741.5
1322612048,"Faust-Scalisi, Mario",,Eleanor Ty (Hg.): Beyond the Icon: Asian American Graphic Narratives,,Mario Faust-Scalisi,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2024; 2024,https://doi.org/10.25969/mediarep/21908; https://nbn-resolving.org/urn:nbn:de:101:1-2024030603235004209286; https://d-nb.info/1322612048/34; https://mediarep.org/handle/doc/23258,741.5
1334065640,"Haist, Iris",,"Gabriel Mckee, Roshan Abraham (Hg.): Theology and the DC Universe",,Iris Haist,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2024; 2024,https://doi.org/10.25969/mediarep/22370; https://nbn-resolving.org/urn:nbn:de:101:1-2406260423249.606095782659; https://d-nb.info/1334065640/34; https://mediarep.org/handle/doc/23803,741.5
1350284378,"Eggert, Barbara Margarethe",,"Madeline B. Gangnes, Christopher Murray, Julia Round (Hg.): Multimodal Comics: The Evolution of Comics Studies",,Barbara Margarethe Eggert,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2024; 2024,https://doi.org/10.25969/mediarep/23270; https://nbn-resolving.org/urn:nbn:de:101:1-2412040314157.674427681647; https://d-nb.info/1350284378/34; https://mediarep.org/handle/doc/25049,741.5
1325915874,"Hermann, Christine",,"National images in visual narratives : the (re)presentation of national characters in the Flemish comic series ""Suske en Wiske""",,Christine Hermann,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2024,https://doi.org/10.1163/9789004513150_019; https://nbn-resolving.org/urn:nbn:de:hebis:30:3-710651; https://d-nb.info/1325915874/34; https://brill.com/downloadpdf/book/9789004513150/BP000028.pdf; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/71065,741.5
1341386449,"Faust-Scalisi, Mario",,SAMMELREZENSION Kindheit & Comic,,Mario Faust-Scalisi,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2024; 2024,https://doi.org/10.25969/mediarep/23074; https://nbn-resolving.org/urn:nbn:de:101:1-2409091050354.282214879232; https://d-nb.info/1341386449/34; https://mediarep.org/handle/doc/24695,741.5
1350456713,"Löbcke, Konrad",,Sexual Rivalry in Petronius’ Satyrica,A Study on Comic Elements and Narrative Technique,Konrad Löbcke,Propylaeum,Heidelberg,Online-Ressource,2024,https://doi.org/10.11588/propylaeum.1447; https://nbn-resolving.org/urn:nbn:de:bsz:16-propylaeum-ebook-1447-8; https://d-nb.info/1350456713/34; https://books.ub.uni-heidelberg.de/propylaeum/catalog/book/1447,873.01
133406718X,"Eggert, Barbara Margarethe",,"Sylvain Lesage: Ninth Art: Bande Dessinée, Books and the Gentrification of Mass Culture, 1964-1975",,Barbara Margarethe Eggert,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2024; 2024,https://doi.org/10.25969/mediarep/22369; https://nbn-resolving.org/urn:nbn:de:101:1-2406260435425.594169537543; https://d-nb.info/133406718X/34; https://mediarep.org/handle/doc/23802,741.5
1378645685,"Müller, Marie Yvonne",,"TAGB: Comic und Graphic Novel: Erzählen in Bildern. Deutsches Literaturarchiv Marbach, 21.–22. November 2024",,Marie Yvonne Müller ; Comic und Graphic Novel (Veranstaltung : 2024 : Marbach am Neckar),Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2024,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-938264; https://d-nb.info/1378645685/34; https://networks.h-net.org/group/announcements/20052786/tagb-comic-und-graphic-novel-erzahlen-bildern-deutsches; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/93826,741.5
1334986851,"Schöttler, Sarah",,"Tagungsbericht: „Was man nicht sieht! Perspektivwechsel durch Comics“. Workshop am ZZF in Potsdam, 1.-2. Februar 2024",,Sarah Schöttler,Leibniz-Zentrum für Zeithistorische Forschung Potsdam (ZZF),Potsdam,Online-Ressource,2024,https://doi.org/10.14765/zzf.dok-2796; https://nbn-resolving.org/urn:nbn:de:101:1-2407090155460.584497679343; https://d-nb.info/1334986851/34; https://visual-history.de/2024/05/22/schoettler-tagungsbericht-was-man-nicht-sieht-perspektivwechsel-durch-comics/; https://zeitgeschichte-digital.de/doks/frontdoor/index/index/docId/2796,741.5
1333511051,"von Reumont, Frederik","Budke, Alexandra; Schlottman, Antje",Welten neu entdecken -- Analyse der Potenziale von Comics für das geographische Denken,,"Frederik von Reumont ; Gutachter: Alexandra Budke, Antje Schlottman",Universitäts- und Stadtbibliothek Köln,Köln,Online-Ressource,2024,https://nbn-resolving.org/urn:nbn:de:hbz:38-731134; https://d-nb.info/1333511051/34; http://kups.ub.uni-koeln.de/id/eprint/73113,741.5
1343310792,"Metag, Julia","Nölleke-Przybylski, Pamela; Klinger, Kira","Wissenschaftscomics für die Erwachsenenbildung: Das Projekt ""Frag Sophie!""",,,DIPF Leibniz Institut für Bildungsforschung und Bildungsinformation,Frankfurt,Online-Ressource,2024,https://doi.org/10.25656/01:31161; https://nbn-resolving.org/urn:nbn:de:0111-pedocs-311611; https://d-nb.info/1343310792/34; https://www.pedocs.de/frontdoor.php?source_opus=31161; https://www.pedocs.de/volltexte/2024/31161/pdf/MEB_2024_52_Metag_et_al_Wissenschaftscomics.pdf,741.5
1362658995,,,Ada-Comic 3.0,,,Roche Pharma AG,Grenzach-Wyhlen,Online-Ressource,2023,https://nbn-resolving.org/urn:nbn:de:101:1-2504071614377.196134811809; https://d-nb.info/1362658995/34; https://www.facesma.de/materialien/,741.5
1283408880,"Eggert, Barbara Margarethe",,Alexander Braun: Horror im Comic,,Barbara Margarethe Eggert,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2023; 2023,https://doi.org/10.25969/mediarep/19346; https://nbn-resolving.org/urn:nbn:de:101:1-2023031501130086848095; https://d-nb.info/1283408880/34; https://mediarep.org/handle/doc/20523,741.5
129928017X,"Rading, Erik","Welter, Nicole; Brouër, Birgit",Bildung im Comic : Die pädagogischen Elemente des Bildungsromans in Keiji Nakazawas Barfuß durch Hiroshima,,"Erik Rading ; Herausgeber: Nicole Welter, Birgit Brouër",Universitätsbibliothek Kiel,Kiel,Online-Ressource,2023,https://doi.org/10.38072/2751-1359/v26; https://nbn-resolving.org/urn:nbn:de:gbv:8:3-2023-00333-3; https://d-nb.info/129928017X/34; https://macau.uni-kiel.de/receive/macau_mods_00003653,741.5952
1292663421,"Lungershausen, Gerrit",,Daniel Damler: Gotham City: Architekturen des Ausnahmezustands,,Gerrit Lungershausen,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2023; 2023,https://doi.org/10.25969/mediarep/19677; https://nbn-resolving.org/urn:nbn:de:101:1-2023061402102533362020; https://d-nb.info/1292663421/34; https://mediarep.org/handle/doc/20885,741.5
1293910805,"Pellenz, Alena","Nikolaizig, Andrea; Hacker, Gerhard",Der Graphic-Novel-Bestand in der Stadtbücherei Trier,,"Alena Pellenz ; Gutachter: Andrea Nikolaizig, Gerhard Hacker","Hochschule für Technik, Wirtschaft und Kultur",Leipzig,Online-Ressource,2023,https://nbn-resolving.org/urn:nbn:de:bsz:l189-qucosa2-860236; https://d-nb.info/1293910805/34,741.5
1294788949,"Arestau, Elena",,Digitales Annotieren von (italienischen) Comics – Status quo,,Elena Arestau,Universitätsbibliothek Leipzig,Leipzig,Online-Ressource,2023,https://nbn-resolving.org/urn:nbn:de:bsz:15-qucosa2-850547; https://d-nb.info/1294788949/34,741.5
1292663707,"Haist, Iris",,"John McCoy, Andrei Molotiu (Hg.): Raw, Weirdo, and Beyond: American Alternative Comics, 1980-2000",,Iris Haist,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2023; 2023,https://doi.org/10.25969/mediarep/19665; https://nbn-resolving.org/urn:nbn:de:101:1-2023061402125506944384; https://d-nb.info/1292663707/34; https://mediarep.org/handle/doc/20873,741.5
1283409054,"Faust-Scalisi, Mario",,"Katherine Kelp-Stebbins: How Comics Travel: Publication, Translation, Radical Literacies",,Mario Faust-Scalisi,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2023; 2023,https://doi.org/10.25969/mediarep/19322; https://nbn-resolving.org/urn:nbn:de:101:1-2023031501155240081887; https://d-nb.info/1283409054/34; https://mediarep.org/handle/doc/20499,741.5
1290569959,"Kasper, Björn",,Manga für LeseanfängerInnen im Unterricht DaFZ,,Björn Kasper,Universitäts- und Landesbibliothek,Darmstadt,Online-Ressource,2023,https://doi.org/10.26083/tuprints-00022116; https://nbn-resolving.org/urn:nbn:de:tuda-tuprints-221162; https://d-nb.info/1290569959/34; http://tuprints.ulb.tu-darmstadt.de/22116/,741.5
1310779503,"Lungershausen, Gerrit",,"Reginald Wiebe (Hg.): Polyptych: Adaptation, Television, and Comics",,Gerrit Lungershausen,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2023; 2023,https://doi.org/10.25969/mediarep/19985; https://nbn-resolving.org/urn:nbn:de:101:1-2023112214552542656327; https://d-nb.info/1310779503/34; https://mediarep.org/handle/doc/21198,741.5
1364735512,"Gaspers, Nicolas","Caeners, Torsten; Keidel, Matthias",Religiöse Helden,"Glaube, Religion und Moralität in der superheroischen Popkultur","Nicolas Gaspers, Torsten Caeners, Matthias Keidel",Universität Duisburg-Essen,Duisburg; Essen,Online-Ressource,2023,https://doi.org/10.14361/9783839460900; https://nbn-resolving.org/urn:nbn:de:hbz:465-20230926-093523-2; https://d-nb.info/1364735512/34; https://duepublico2.uni-due.de/receive/duepublico_mods_00079080,741.53520905
1302982672,,"Gaspers, Nicolas; Caeners, Torsten; Keidel, Matthias",Religiöse Helden,"Glaube, Religion und Moralität in der superheroischen Popkultur",,transcript Verlag; transcript Verlag,Bielefeld,"1 Online-Ressource, 256 Seiten",2023; 2023; 2023,https://nbn-resolving.org/urn:nbn:de:101:1-2023092009401990827315; https://d-nb.info/1302982672/34; https://www.transcript-verlag.de/,741.53520905
129360903X,"Dalboth, Thomas",,Schachnovelle im Comic,Ein komparatistischer Blick auf Stefan Zweigs Novelle und Thomas Humeaus Adaption,Thomas Dalboth,Universitätsbibliothek der Universität Siegen; universi – Universitätsverlag Siegen,Siegen; Siegen,Online-Ressource,2023; 2023,https://nbn-resolving.org/urn:nbn:de:hbz:467-25084; https://d-nb.info/129360903X/34; https://dspace.ub.uni-siegen.de/handle/ubsi/2508,741.5; 830
1304046974,"Dalboth, Thomas",,Schachnovelle im Comic. Ein komparatistischer Blick auf Stefan Zweigs Novelle und Thomas Humeaus Adaption,,Thomas Dalboth,Philipps-Universität Marburg; Universi – Universitätsverlag Siegen,Marburg; Siegen,Online-Ressource,2023; 2023,https://doi.org/10.25819/ubsi/10315; https://nbn-resolving.org/urn:nbn:de:101:1-2023092702103660889031; https://d-nb.info/1304046974/34; https://mediarep.org/handle/doc/21282,741.5; 830
1278024743,"Stiefel, Viola",,Transmediale Übertragungsstrategien im Comic Dante’s Inferno (Gage/Latorre),,Viola Stiefel,Universitätsbibliothek Heidelberg; de Gruyter,Heidelberg; Berlin; Boston; Mass.,Online-Ressource,2023; 2023,https://doi.org/10.11588/heidok.00032664; https://nbn-resolving.org/urn:nbn:de:bsz:16-heidok-326645; https://d-nb.info/1278024743/34; http://www.ub.uni-heidelberg.de/archiv/32664,741.5
1290569932,"Lay, Tristan","Nickl, Benjamin","Transmediales Babylon: Überlegungen zum fremdsprachendidaktischen Potential der symbiotischen Einbindung von Narrativität, Multimodalität, Intermedialität und Authentizität in Arne Jyschs Graphic Novel Der nasse Fisch",,"Tristan Lay, Benjamin Nickl",Universitäts- und Landesbibliothek,Darmstadt,Online-Ressource,2023,https://doi.org/10.26083/tuprints-00022115; https://nbn-resolving.org/urn:nbn:de:tuda-tuprints-221153; https://d-nb.info/1290569932/34; http://tuprints.ulb.tu-darmstadt.de/22115/,741.5
128467858X,"Haas, Laura Désirée","Scheffer, Bernd; Jahraus, Oliver","Wiederholung, Variation und Selektion. Serienevolution und Paratext am Beispiel von ""Ms. Marvel""",,"Laura Désirée Haas ; Herausgeber: Bernd Scheffer, Oliver Jahraus",Philipps-Universität Marburg; Universität zu Köln; Ludwig-Maximilians-Universität München,Marburg; Köln; Köln,Online-Ressource,2023; 2023; 2023,https://doi.org/10.25969/mediarep/19380; https://nbn-resolving.org/urn:nbn:de:101:1-2023032902100786474878; https://d-nb.info/128467858X/34; https://www.medienobservationen.de/2023/0324-haas.pdf; https://mediarep.org/handle/doc/20559,741.5
1297508645,"Weber, Jana","Voß-Nakkour, Sarah; Rustemeier, Linda; Möhring, Monika Maria; Deitmer, Andreas; Grimminger, Sanja",Zugang zu Comics und Graphic Novels für blinde und sehbehinderte Menschen – eine Studie des Deutschen Zentrums für barrierefreies Lesen (dzb lesen) und Studierenden der Kommunikationswissenschaften der Universität Leipzig,,"Jana Weber ; Herausgeber: Sarah Voß-Nakkour, Linda Rustemeier, Monika Maria Möhring, Andreas Deitmer, Sanja Grimminger ; Goethe-Universität Frankfurt am Main. studiumdigitale",Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2023,https://doi.org/10.21248/gups.69164; https://nbn-resolving.org/urn:nbn:de:hebis:30:3-691645; https://d-nb.info/1297508645/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/69164,741.5
1376721392,"Tasic, Milos","Stamenkovic, Dusan",Visualising an Oral Epic,Lobacev’s Comic Book Tsar Dusan’s Wedding,,,,Online-Ressource,,https://doi.org/10.14464/zsem.v45i1-2.767; https://nbn-resolving.org/urn:nbn:de:101:1-2509171944129.811950877730; https://d-nb.info/1376721392/34; https://www.bibliothek.tu-chemnitz.de/ojs/index.php/Semiotik/article/view/767/587,741.5
126311105X,"Menzel, Luisa","Domsch, Sebastian; Siebenpfeiffer, Hania; Domsch, Sebastian; Siebenpfeiffer, Hania","A scholartistic Analysis of Martin Rowson's ""Life and Opinons of Tristram Shandy, Gentleman""",,"Luisa Menzel ; Gutachter: Sebastian Domsch, Hania Siebenpfeiffer ; Sebastian Domsch, Hania Siebenpfeiffer",Universität Greifswald,Greifswald,Online-Ressource,2022,https://nbn-resolving.org/urn:nbn:de:gbv:9-opus-63608; https://d-nb.info/126311105X/34; https://epub.ub.uni-greifswald.de/frontdoor/index/index/docId/6360,741.5
1275476899,"Eggert, Barbara Margarethe",,Barbara Eder: Alienation: Migration in Graphic Novels,,Barbara Margarethe Eggert,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2022; 2022,https://doi.org/10.25969/mediarep/19111; https://nbn-resolving.org/urn:nbn:de:101:1-2022121401114438660745; https://d-nb.info/1275476899/34; https://mediarep.org/handle/doc/20281,741.5
127547683X,"Haist, Iris",,"Bernd Dolle-Weinkauff, Dietrich Grünewald (Hg.): Studien zur Geschichte des Comic",,Iris Haist,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2022; 2022,https://doi.org/10.25969/mediarep/19110; https://nbn-resolving.org/urn:nbn:de:101:1-2022121401105879092108; https://d-nb.info/127547683X/34; https://mediarep.org/handle/doc/20280,741.5
1310708851,"Loges, Gina",,Clemens Heydenreich (Hg.): Comics & Naturwissenschaften,,Gina Loges,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2022; 2022,https://doi.org/10.25969/mediarep/18882; https://nbn-resolving.org/urn:nbn:de:101:1-2023112204574903816708; https://d-nb.info/1310708851/34; https://mediarep.org/handle/doc/20038,741.5
126933333X,,"Ossa, Vanessa; Thon, Jan-Noël; Wilde, Lukas R. A.",Comics and Agency,,,De Gruyter,Berlin/Boston,"Online-Ressource, 311 Seiten",2022,https://nbn-resolving.org/urn:nbn:de:101:1-2022100217420692563457; https://d-nb.info/126933333X/34; https://www.degruyter.com/isbn/9783110754575,741.501
1275377297,,,"„Ich will keine Cowboys, die auf Dinosauriern reiten.“ Der Geschäftsführer des avant-verlags Johann Ulrich im Interview",,,Leibniz-Zentrum für Zeithistorische Forschung Potsdam (ZZF),Potsdam,Online-Ressource,2022,https://doi.org/10.14765/zzf.dok-2457; https://nbn-resolving.org/urn:nbn:de:101:1-2022121300563235951381; https://d-nb.info/1275377297/34; https://visual-history.de/2022/12/06/kuban-ich-will-keine-cowboys-die-auf-dinosauriern-reiten-avant-verlag/; https://zeitgeschichte-digital.de/doks/frontdoor/index/index/docId/2457,741.5
1260554716,"Lungershausen, Gerrit",,Joe Sutcliff Sanders: Batman: The Animated Series,,Gerrit Lungershausen,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2022; 2022,https://doi.org/10.25969/mediarep/18564; https://nbn-resolving.org/urn:nbn:de:101:1-2022062202133181081764; https://d-nb.info/1260554716/34; https://mediarep.org/handle/doc/19697,741.5
1257421468,"Oesterle, Günter","Oesterle, Ingrid",Karikatur,,"Günter Oesterle, Ingrid Oesterle",Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2022,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-676816; https://d-nb.info/1257421468/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/67681,741.5
1275477275,"Henderson, Constanze",,Marc Singer: Breaking the Frames: Populism and Prestige in Comics Studies,,Constanze Henderson,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2022; 2022,https://doi.org/10.25969/mediarep/19098; https://nbn-resolving.org/urn:nbn:de:101:1-2022121401161306045732; https://d-nb.info/1275477275/34; https://mediarep.org/handle/doc/20267,741.5
1267987448,"Haist, Iris",,"Peter Cullen Bryan: Creation, Translation, and Adaptation in Donald Duck Comics: The Dream of Three Lifetimes",,Iris Haist,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2022; 2022,https://doi.org/10.25969/mediarep/18892; https://nbn-resolving.org/urn:nbn:de:101:1-2022091402144164679393; https://d-nb.info/1267987448/34; https://mediarep.org/handle/doc/20049,741.5
1253929203,"Lungershausen, Gerrit",,"Qiana Whitted: EC Comics: Race, Shock and Social Protest",,Gerrit Lungershausen,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2022; 2022,https://doi.org/10.25969/mediarep/18071; https://nbn-resolving.org/urn:nbn:de:101:1-2022032301115916874195; https://d-nb.info/1253929203/34; https://mediarep.org/handle/doc/19054,741.5
1267986913,"Eggert, Barbara Margarethe",,SAMMELREZENSION Zentrale Begriffe der Comicforschung,,Barbara Margarethe Eggert,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2022; 2022,https://doi.org/10.25969/mediarep/18893; https://nbn-resolving.org/urn:nbn:de:101:1-2022091402122768700637; https://d-nb.info/1267986913/34; https://mediarep.org/handle/doc/20050,741.5
1253929408,"Eggert, Barbara Margarethe",,Sammelrezension: Grundlagen der Comicforschung,,Barbara Margarethe Eggert,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2022; 2022,https://doi.org/10.25969/mediarep/18072; https://nbn-resolving.org/urn:nbn:de:101:1-2022032301160001180143; https://d-nb.info/1253929408/34; https://mediarep.org/handle/doc/19055,741.5
126055547X,"Faust-Scalisi, Mario",,"Sammelrezension: Holocaust & Comic: Ole Frahm, Hans-Joachim Hahn, Markus Streb (Hg.): Beyond Maus: The Legacy of Holocaust Comics; Thomas Merten: Die Shoah im Comic seit 2000: Erinnern zeichnen",,Mario Faust-Scalisi,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2022; 2022,https://doi.org/10.25969/mediarep/18578; https://nbn-resolving.org/urn:nbn:de:101:1-2022062202220068358091; https://d-nb.info/126055547X/34; https://mediarep.org/handle/doc/19711,741.5
1270412876,"Meteling, Arno","Giesa, Felix",Superheroes,,,Universität,Freiburg,Online-Ressource,2022,https://doi.org/10.6094/heroicum/she1.0.20220927; https://nbn-resolving.org/urn:nbn:de:bsz:25-freidok-2300952; https://d-nb.info/1270412876/34; https://freidok.uni-freiburg.de/data/230095,741.5
1270074709,"Heidrich, Matthias","Keller-Loibl, Kerstin; Bärwald, Manuel",Umgang Öffentlicher Bibliotheken mit Comicmedien am Beispiel der Stadtbibliotheken der Städte Leipzig und Köln,,Matthias Heidrich ; Gutachter: Manuel Bärwald ; Betreuer: Kerstin Keller-Loibl,"Hochschule für Technik, Wirtschaft und Kultur",Leipzig,Online-Ressource,2022,https://nbn-resolving.org/urn:nbn:de:bsz:l189-qucosa2-812675; https://d-nb.info/1270074709/34,741.5
1283922312,,"Ammerer, Heinrich; Oppolzer, Markus",Was kann der Comic für den Unterricht leisten? Fachdidaktische Perspektiven auf ein subversives Erzählmedium,,,"DIPF Frankfurt am Main, NP-Ablieferer",Frankfurt,Online-Ressource,2022,https://doi.org/10.25656/01:26080; https://nbn-resolving.org/urn:nbn:de:0111-pedocs-260809; https://d-nb.info/1283922312/34; https://www.pedocs.de/frontdoor.php?source_opus=26080; https://www.pedocs.de/volltexte/2023/26080/pdf/Ammerer_Oppolzer_2022_Was_kann_der_Comic.pdf,741.50712
1260638138,"Schröder, Verena",,More than words: Comics als narratives Medium für Mehr-als-menschliche Geographien,,,,,Online-Ressource,,https://doi.org/10.5194/gh-77-271-2022; https://nbn-resolving.org/urn:nbn:de:101:1-2022062305220591299620; https://d-nb.info/1260638138/34; https://gh.copernicus.org/articles/77/271/2022/gh-77-271-2022.pdf; https://gh.copernicus.org/articles/77/271/2022/,741.5
124275721X,"Cochius, Andrea","Lenz-Johanns, Martin; Kuff, Timon L.","Analyse zur Medialität von Comic in Abgrenzung zu filmischen Medien am Beispiel von Frank Millers Artefakt ""Sin City""",,"Andrea Cochius ; Martin Lenz-Johanns, Timon Kuff",Leuphana Universität Lüneburg,Lüneburg,Online-Ressource,2021,https://nbn-resolving.org/urn:nbn:de:gbv:luen4-opus4-11134; https://d-nb.info/124275721X/34; http://pub-data.leuphana.de/frontdoor/index/index/docId/1113,741.5
1227925174,"Kaschuba, Nora",,Die montierte Stadt. Das Berlin der Weimarer Republik in zwei Graphic Novels der 2000er Jahre,,Nora Kaschuba,Leibniz-Zentrum für Zeithistorische Forschung Potsdam (ZZF),Potsdam,Online-Ressource,2021,https://doi.org/10.14765/zzf.dok-2116; https://nbn-resolving.org/urn:nbn:de:101:1-2021022300552568267616; https://d-nb.info/1227925174/34; https://visual-history.de/2021/02/02/die-montierte-stadt/; https://zeitgeschichte-digital.de/doks/frontdoor/index/index/docId/2116,741.5
1251134106,"Faust-Scalisi, Mario",,"Erin Hanna: Only at Comic-Con: Hollywood, Fans, and the Limits of Exclusivity",,Mario Faust-Scalisi,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2021; 2021,https://doi.org/10.25969/mediarep/15799; https://nbn-resolving.org/urn:nbn:de:101:1-2022020510121490281943; https://d-nb.info/1251134106/34; https://mediarep.org/handle/doc/16635,741.5
1231670754,"Linke, Kai",,Good White Queers?,Racism and Whiteness in Queer U.S. Comics,Kai Linke,transcript Verlag,Bielefeld,"Online-Ressource, 332 Seiten",2021,https://nbn-resolving.org/urn:nbn:de:101:1-2021041804554897160960; https://d-nb.info/1231670754/34; http://www.transcript-verlag.de/978-3-8376-4917-8,741.5353
1268162868,"Linke, Kai",,Good White Queers? Racism and Whiteness in Queer U.S. Comics,,,"SSOAR, GESIS – Leibniz-Institut für Sozialwissenschaften e.V.; transcript Verlag",Mannheim; Bielefeld,"Online-Ressource, 329 S.",2021; 2021,https://doi.org/10.14361/9783839449172; https://nbn-resolving.org/urn:nbn:de:0168-ssoar-74886-6; https://d-nb.info/1268162868/34; http://www.transcript-verlag.de/978-3-8376-4917-8; https://www.ssoar.info/ssoar/handle/document/74886,741.53530973
123240439X,"Sanchez-Stockhammer, Christina",,How comics communicate on the screen,Telecinematic discourse in comic-to-film adaptations,Christina Sanchez-Stockhammer,Technische Universität Chemnitz,Chemnitz,Online-Ressource,2021,https://nbn-resolving.org/urn:nbn:de:bsz:ch1-qucosa2-745518; https://d-nb.info/123240439X/34,741.5
1290340641,"Polli, Chiara",,Isotopy as a Tool for the Analysis of Comics in Translation: The Italian 'Rip-Off' of Gilbert Shelton's Freak Brothers,,,"SSOAR, GESIS – Leibniz-Institut für Sozialwissenschaften e.V.",Mannheim,Online-Ressource,2021,https://doi.org/10.18680/hss.2021.0016; https://nbn-resolving.org/urn:nbn:de:101:1-2023052314581574802761; https://d-nb.info/1290340641/34; https://www.ssoar.info/ssoar/handle/document/78826,741.5
1251168191,"Eggert, Barbara Margarethe",,"Jörn Ahrens (Hg.): Der Comic als Form: Bildsprache, Ästhetik, Narration",,Barbara Margarethe Eggert,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2021; 2021,https://doi.org/10.25969/mediarep/17866; https://nbn-resolving.org/urn:nbn:de:101:1-2022020516385466629807; https://d-nb.info/1251168191/34; https://mediarep.org/handle/doc/18846,741.5
1251134831,"Eggert, Barbara Margarethe",,Kim A. Munson: Comic Art in Museums,,Barbara Margarethe Eggert,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2021; 2021,https://doi.org/10.25969/mediarep/15798; https://nbn-resolving.org/urn:nbn:de:101:1-2022020510224580112309; https://d-nb.info/1251134831/34; https://mediarep.org/handle/doc/16634,741.5
1251143008,"Eggert, Barbara Margarethe",,Lukas Etter: Distinctive Styles and Authorship in Alternative Comics,,Barbara Margarethe Eggert,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2021; 2021,https://doi.org/10.25969/mediarep/17867; https://nbn-resolving.org/urn:nbn:de:101:1-2022020511183843534937; https://d-nb.info/1251143008/34; https://mediarep.org/handle/doc/18847,741.5
1251163386,"Donadon, Lia Roxana",,MAFALDA - Quinos Comicstrip als Gesellschaftskritik im Argentinien der 1960er und 70er Jahre,,Lia Roxana Donadon,Philipps-Universität Marburg; universi,Marburg; Siegen,Online-Ressource,2021; 2021,https://doi.org/10.25969/mediarep/16198; https://nbn-resolving.org/urn:nbn:de:101:1-2022020515265398298750; https://d-nb.info/1251163386/34; https://mediarep.org/handle/doc/17043,741.5; 860
1228627053,"Donadon, Lia Roxana",,Mafalda,Quinos Comicstrip als Gesellschaftskritik im Argentinien der 1960er und 70er Jahre,Lia Roxana Donadon,Universitätsbibliothek der Universität Siegen; universi – Universitätsverlag Siegen,Siegen; Siegen,Online-Ressource,2021; 2021,https://nbn-resolving.org/urn:nbn:de:hbz:467-17301; https://d-nb.info/1228627053/34; https://dspace.ub.uni-siegen.de/handle/ubsi/1730,741.5; 860
1275377254,,"Classen, Christoph; Saupe, Achim; Wagner, Hans-Ulrich","""Man erreicht etwas, das an Authentizität grenzt."" Geschichtscomics in der zweiten Hälfte des 20. Jahrhunderts",,"Herausgeber: Christoph Classen, Achim Saupe, Hans-Ulrich Wagner",Leibniz-Zentrum für Zeithistorische Forschung Potsdam (ZZF),Potsdam,Online-Ressource,2021,https://doi.org/10.14765/zzf.dok-2451; https://nbn-resolving.org/urn:nbn:de:101:1-2022121300560592375187; https://d-nb.info/1275377254/34; https://zeitgeschichte-digital.de/doks/frontdoor/index/index/docId/2451,741.5
